"word_lowercase","word","difficulty","standard_error","difficulty_lower","difficulty_upper","grade_eq","n_attempts","n_correct","n_incorrect","tasa_sfi","tasa_d","tasa_u","tasa_f","tasa_gr1","tasa_gr2","tasa_gr3","tasa_gr4","tasa_gr5","tasa_gr6","tasa_gr7","tasa_gr8","tasa_gr9","tasa_gr10","tasa_gr11","tasa_gr12","tasa_gr13","Log_Freq_HAL","Freq_SUBTLEXUS","sub_unigram_freq","wiki_unigram_freq","cyplex_7_9_raw_freq","cyplex_7_9_zipf_freq","cyplex_7_9_book_prop","cyplex_10_12_raw_freq","cyplex_10_12_zipf_freq","cyplex_10_12_book_prop","CD_SUBTLEXUS","Prevalence_Brys","Fam_Glasgow","AoA_Kuper","AoA_LWV","DPoS_Brys","POS","Conc_Brys","Imageability","Nmeanings_Websters","Valence_Warr","Valence_NRC","Arousal_Warr","Arousal_NRC","Emot_Assoc_Positive","Emot_Assoc_Joy","Sem_Diversity","Sem_N","NMorph","MorphSp","spelling_pattern","Length","Ortho_N","OLD20","OLD20F","Orth_Spread","BG_Sum","BG_Mean","BG_Frequency_By_Position","pronunciation","NPhon","NSyll","NSyll_ELP","NSyll_Chee","Phono_N","PLD20","PLD20F","First_Phon_bilabial","First_Phon_labiodental","First_Phon_interdental","First_Phon_alveolar","First_Phon_palatal","First_Phon_velar","First_Phon_glottal","First_Phon_stop","First_Phon_fricative","First_Phon_affricate","First_Phon_nasal","First_Phon_liquid","First_Phon_glide","First_Phon_voiced","Phonographic_N","Phonographic_N_Freq","spell2pron","Consistency_Token_FF_O","Consistency_Token_FF_R","Consistency_Token_FB_O","Consistency_Token_FB_R","Siegelman_OSC","Marelli_OSC"
"refusal","refusal",0.406841129389662,0.539561028216095,-0.650698485913884,1.46438074469321,2.871,35,26,9,44.4000015258789,0.684300005435944,2,63,NA,NA,0,0,0,0,1,1,1,2,2,4,5,7.879,1.826074803,1598,18780,18,3.23,0.04,53,3.39,0.08,1.799340549,2.575829304,NA,8.37,8.37,"Noun","NN|JJ",2.81,NA,2,2.95,0.052,3,0.61,0,0,1.927288738,1965,3,"{re--fuse}>al>","refusal",7,0,2.75,7.342,0,20590,3431.667,3944,"r@.fj""uz.l=",7,3,3,3,1,3.2,6.808,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.57142857142857,0.451732622,0.596763123,0.871220098,0.544574883,0.297532499887685,NA
"refuse","refuse",0.585338910135754,0.601887974030906,-0.594361518964822,1.76503933923633,2.957,39,35,4,51.7000007629395,0.912699997425079,14,274,0,3,9,9,12,12,13,12,13,13,13,14,15,9.597,3.029789471,20793,22618,125,4.05,0.21,363,4.22,0.48,2.929418926,2.236044792,NA,9.33,8.198357576,"Verb","VB",3.04,419,4,3.42,0.18,4.32,0.52,0,0,2.024606089,2044,2,"{re--fuse}","refuse",6,3,1.7,6.28,2,17105,3421,3609,"r@.fj""uz",6,2,2,2,1,1.95,7.057,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.46428571428571,0.527068798,0.59776149,0.881677758,0.414553851,0.114326266926412,0.999145525881973
"refused","refused",0.38808328111637,0.549872349712255,-0.68966652431965,1.46583308655239,2.862,36,31,5,56.2000007629395,0.815500020980835,41,837,1,12,20,25,42,47,47,48,46,46,47,44,46,9.417,2.820201459,16458,117723,405,4.56,0.38,985,4.65,0.69,2.741939078,NA,NA,NA,NA,"Verb","VB",NA,NA,NA,NA,0.163,NA,0.475,0,0,2.032311467,6877,3,"{re--fuse}>ed>","refused",7,3,1.85,7.085,2,25189,4198.167,4989,"r@.fj""uzd",7,2,2,2,2,2.3,7.237,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.18518518518519,0.527068798,0.63722993,0.881677758,0.687029784,0.10181550646736,NA
"refuses","refuses",1.97746755188695,0.371381343848062,1.24956011794475,2.70537498582915,3.858,43,27,16,46,0.909200012683868,3,74,NA,0,0,1,2,2,2,2,3,4,4,4,6,8.59,2.392696953,5771,35244,26,3.38,0.04,75,3.54,0.12,2.354108439,NA,NA,NA,NA,"Verb","VB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93135703,3053,3,"{re--fuse}>s>","refuses",7,5,2.2,7.009,1,29841,4973.5,5554,"r@.fj""uz.@z",8,3,3,3,2,2.75,6.94,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2,0.451732622,0.58167212,0.871220098,0.678182271,0.0552004035644512,NA
"refusing","refusing",0.697694960391867,0.526165866861145,-0.333590138655977,1.72898005943971,3.015,34,27,7,46.2999992370605,0.774200022220612,4,89,NA,0,1,1,1,2,3,3,3,4,4,4,9,8.172,2.225309282,4337,19143,72,3.81,0.13,221,4.01,0.31,2.173186268,2.426339632,NA,NA,NA,"Verb","VB|NN",2.27,NA,NA,NA,0.143,NA,0.67,0,0,2.019494438,2141,3,"{re--fuse}>ing>","refusing",8,2,2.55,6.736,0,39582,5654.571,7323,"r@.fj""uz.IN",8,3,3,3,1,2.55,7.399,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.5,0.451732622,0.600765577,0.871220098,0.707644976,-0.0214122340385685,NA
"regain","regain",1.50229314590093,0.563047366186561,0.398720308175271,2.60586598362659,3.501,30,24,6,46,0.76120001077652,3,84,NA,0,0,0,2,2,3,2,3,3,4,5,7,7.538,2.130333768,3774,16670,40,3.56,0.08,118,3.73,0.21,2.103803721,2.071059651,NA,10.63,10.258585,"Verb","VB",1.79,NA,1,6.25,0.729,3.05,0.52,0,0,1.999941431,1059,2,"{re--gain}","regain",6,2,1.85,7.976,1,26845,5369,5450,"rI.g""en",5,2,2,2,2,1.8,7.589,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,9.362,2.16666666666667,0.748429953,0.515954215,0.871032626,0.413117175,0.0309668718424441,1
"regard","regard",1.28765104260875,0.412996286106139,0.478178321840718,2.09712376337678,3.358,43,31,12,53,0.871800005435944,19,380,NA,0,0,0,3,6,8,10,10,16,18,28,63,9.652,2.575187845,6894,72784,29,3.43,0.05,121,3.75,0.17,2.501059262,2.241986936,NA,10.2,9.831615354,"Noun","NN|VB",1.79,NA,9,5.7,0.802,3.39,0.336,NA,NA,2.078703727,5971,1,"{regard}","regard",6,2,1.85,7.397,1,17849,3569.8,3770,"r@.g""Ard",6,2,2,2,0,2.7,7.391,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,1.92,0.748429953,0.344371075,0.871032626,0.604498792,0.0703742968507308,0.921527002258133
"regarded","regarded",1.31831274570384,0.409742688804032,0.515217075647937,2.12140841575974,3.378,37,24,13,53.7000007629395,0.907100021839142,23,438,0,0,3,4,6,11,13,15,16,23,24,29,57,8.636,2.021189299,2447,108585,66,3.78,0.1,224,4.01,0.21,2,NA,NA,NA,NA,"Verb","VB",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.146075114,6842,2,"{regard}>ed>","regarded",8,2,2.3,6.944,1,30810,4401.429,5493,"r@.g""Ar4.@d",8,3,3,3,0,2.7,7.325,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,1.84615384615385,0.821281352,0.635430067,0.759931269,0.737785002,0.0197626969765168,NA
"regarding","regarding",1.88081302686845,0.383953090929385,1.12826496864686,2.63336108509004,3.781,48,22,26,51.5999984741211,0.925700008869171,14,263,NA,NA,0,1,2,3,3,4,4,6,6,12,52,10.6,2.636487896,11648,233883,38,3.54,0.07,91,3.62,0.14,2.582063363,2.431458573,NA,NA,NA,"Preposition","VB",1.77,NA,1,NA,NA,NA,NA,NA,NA,2.099774086,7557,2,"{regard}>ing>","regarding",9,2,2.5,6.98,1,44944,5618,7276,"r@.g""Ar4.IN",8,3,3,3,0,2.85,7.41,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.28571428571429,0.821281352,0.646120657,0.759931269,0.741554539,0.0213770463199532,NA
"regardless","regardless",0.766136978081193,0.453019356395947,-0.121780960454863,1.65405491661725,3.051,36,22,14,52.5999984741211,0.815999984741211,18,376,NA,NA,0,1,2,3,6,8,12,17,21,28,57,9.928,2.419955748,6960,62429,35,3.51,0.07,195,3.95,0.22,2.374748346,2.429897515,NA,NA,NA,"Adverb","RB",1.52,NA,2,NA,NA,NA,NA,NA,NA,2.171924971,5588,2,"{regard}>less>","regardless",10,0,3.5,5.66,0,41729,4636.556,6379,"r@.g""Ard.l@s",9,3,3,3,0,3.9,6.338,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,1.92,0.821313135,0.535592039,0.870325946,0.50074537,NA,NA
"region","region",2.18390953776909,0.520872791015143,1.16299886737941,3.20482020815877,4.031,30,25,5,59.7999992370605,0.786300003528595,95,1990,NA,0,9,16,52,68,79,101,110,119,124,127,126,10.206,2.409933123,11018,578516,76,3.84,0.09,192,3.94,0.18,2.338456494,2.575829304,4.906,9.14,9.249418258,"Noun","NN",3.19,459,5,5.21,0.54,3.24,0.295,0,0,1.883001905,7135,1,"{region}","region",6,1,1.9,8.164,1,22933,4586.6,4173,"r""i.dZ@n",5,2,2,2,2,1.9,7.504,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8.41,3.16666666666667,0.711179699,0.591309749,0.766202571,0.33384394,0.348422548032342,0.729797258082446
"regional","regional",2.6124163210667,0.521528416650489,1.59022062443174,3.63461201770166,4.427,20,13,7,50.7000007629395,0.71670001745224,11,265,NA,NA,1,1,2,2,2,2,1,3,4,10,49,9.667,2.204119983,3666,266610,4,2.65,0.01,25,3.07,0.04,2.08278537,2.185432599,4.515,10.95,NA,"Adjective","JJ|NN",2.76,NA,1,4.95,0.62,4.95,0.4,0,0,1.791247828,6986,2,"{region}>al>","regional",8,0,2.65,7.27,0,31632,4518.857,5202,"r""i.dZ@n.l=",6,3,3,3,3,2.85,7.347,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.85185185185185,0.78880026,0.718731618,0.828401015,0.367788747,NA,NA
"register","register",1.10284824442793,0.359818214106332,0.397604544779519,1.80809194407634,3.243,49,30,19,51.7999992370605,0.549700021743774,15,437,0,6,5,2,4,7,9,8,9,15,25,27,28,9.942,2.749736316,9332,115676,56,3.71,0.12,224,4.01,0.28,2.627365857,2.436808643,5.615,8.63,7.60033,"Noun","VB|NN",3.87,483,7,5.43,0.49,3.14,0.412,0,0,1.748082412,3922,1,"{register}","register",8,1,2.65,6.857,0,45219,6459.857,6749,"r""E.dZI.st@`",7,3,3,3,0,3.25,6.791,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.47826086956522,0.801570237,0.612561907,0.844135048,0.599466179,0.845558321018633,NA
"registered","registered",2.52754326496495,0.393220645280672,1.75683080021483,3.29825572971507,4.345,39,18,21,48.2000007629395,0.738699972629547,6,147,NA,NA,1,1,1,2,3,3,3,6,7,8,18,9.781,2.71432976,10421,122357,29,3.43,0.07,102,3.67,0.15,2.615950052,2.263192048,NA,NA,NA,"Verb","VB|JJ",2.66,NA,NA,NA,NA,NA,NA,NA,NA,1.765674714,5817,2,"{register}>ed>","registered",10,0,3.35,6.147,0,61583,6842.556,7859,"r""E.dZI.st@`d",8,3,3,3,1,3.4,6.517,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.75862068965517,0.801570237,0.602973297,0.844135048,0.543351548,NA,NA
"registration","registration",3.10711590406346,0.590546629134917,1.94964451095902,4.2645872971679,4.952,16,11,5,46.5999984741211,0.590699970722198,4,124,NA,0,0,0,1,0,1,1,2,2,3,4,13,10.102,2.523746467,4772,42200,17,3.21,0.04,62,3.46,0.07,2.383815366,2.322497078,NA,10.62,10.62,"Noun","NN",3.68,NA,2,4.79,0.622,3.09,0.396,0,0,1.552468794,3860,2,"{registr--ation}","registration",12,0,3.6,6.147,0,62847,5713.364,7961,"r%E.dZI.str""e.Sn=",10,4,4,4,0,4.5,6.711,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,3.52173913043478,0.695908025,0.566924597,0.855970419,0.689505726,0.0408756882438433,NA
"regret","regret",0.768836935436428,0.382705138896733,0.0187348631988312,1.51893900767402,3.052,65,55,10,47.0999984741211,0.691399991512299,5,116,NA,1,3,3,3,4,4,6,7,8,8,7,3,8.515,3.141449773,26398,13203,150,4.13,0.24,362,4.22,0.49,3.011993115,2.575829304,5.576,9.61,9.341826263,"Verb","VB|NN",1.8,359,2,3.41,0.23,4.9,0.623,0,0,1.891372837,31,1,"{regret}","regret",6,0,2.25,7.064,0,21840,4368,4595,"r@.gr""Et",6,2,2,2,0,2.7,7.292,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,1.67857142857143,1,0.323504547,0.937489227,0.576269649,0.156662028559873,0.92780870236674
"regular","regular",0.18897303005234,0.348664150257891,-0.494408704453126,0.872354764557806,2.773,58,40,18,58.5999984741211,0.938700020313263,71,1304,1,16,23,31,42,56,58,70,75,80,87,98,130,10.768,3.237543738,26792,277293,300,4.43,0.34,611,4.45,0.57,3.124178055,2.575829304,5.735,8.56,8.56,"Adjective","JJ",2.4,320,5,6.09,0.435,3.65,0.188,0,0,2.13277723,8711,2,"{regul--ar}","regular",7,0,2.5,6.839,0,22418,3736.333,4296,"r""E.gj@.l@`",7,3,3,3,0,2.5,6.678,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,1.96666666666667,0.67316711,0.512357635,0.94212907,0.308719831,0.110820943268434,NA
"regularly","regularly",2.56341726964576,0.397292973469811,1.78472304164493,3.34211149764659,4.379,39,23,16,52.9000015258789,0.91049998998642,19,364,NA,0,3,5,12,16,18,18,17,20,22,24,33,9.737,2.238046103,4448,99421,68,3.79,0.12,189,3.94,0.28,2.209515015,2.440157713,NA,8.384177,NA,"Adverb","RB",1.8,NA,1,NA,NA,NA,NA,NA,NA,2.104165114,7741,3,"{regul--ar}>ly>","regularly",9,0,3.15,7.084,0,26905,3363.125,4739,"r""E.gj@.l@`.li",9,4,4,4,0,3.35,6.463,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.65217391304348,0.753571857,0.628618002,0.919711487,0.438324795,NA,NA
"regulate","regulate",2.66455020905864,0.478213349802069,1.72725204344658,3.60184837467069,4.479,28,20,8,50.9000015258789,0.867399990558624,12,237,NA,NA,NA,0,0,2,2,5,5,9,10,17,38,8.137,1.602059991,980,17176,6,2.8,0.01,30,3.15,0.03,1.591064607,2.325873194,NA,11.78,11.78,"Verb","VB",2.03,NA,3,5.16,0.51,3.95,0.275,1,0,1.72269419,554,2,"{regul--ate}","regulate",8,0,2.6,6.552,0,33173,4739,5987,"r""E.gj@.let",8,3,3,3,0,2.9,5.796,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.30769230769231,0.67316711,0.565101765,0.94212907,0.608778405,0.600535981862678,NA
"regulated","regulated",3.29851330542132,0.424754563005683,2.46599436193018,4.13103224891246,5.176,32,18,14,48.4000015258789,0.831900000572205,6,139,NA,NA,NA,0,0,1,1,3,4,6,7,10,23,8.145,1.278753601,739,24913,7,2.85,0.01,24,3.06,0.04,1.230448921,2.323471329,NA,NA,NA,"Verb","VB|JJ",2.11,NA,NA,NA,0.531,NA,0.269,0,0,1.751340507,1939,3,"{regul--ate}>ed>","regulated",9,1,2.7,6.961,0,41257,5157.125,7104,"r""E.gj@.l%e4.@d",10,4,4,4,0,3.2,6.693,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.10714285714286,0.612535931,0.585814258,0.913172556,0.69849903,0.447764696345391,NA
"regulating","regulating",2.76955436199915,0.480781388874623,1.82722283980489,3.71188588419341,4.586,23,15,8,46.5,0.890500009059906,4,86,NA,NA,NA,NA,NA,0,0,0,0,2,3,4,17,7.06,1,277,9895,NA,NA,NA,12,2.77,0.02,1,NA,NA,NA,NA,"Verb","VB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.646987684,32,3,"{regul--ate}>ing>","regulating",10,0,2.75,6.614,0,57236,6359.556,8781,"r""E.gj@.l%e4.IN",10,4,4,4,1,3.5,5.874,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.375,0.612535931,0.591512221,0.913172556,0.696868801,NA,NA
"regulation","regulation",3.15519628253767,0.529022061198975,2.11831304258768,4.19207952248766,5.008,21,14,7,49.0999984741211,0.665600001811981,8,194,NA,0,0,0,0,0,0,0,0,2,2,4,41,9.008,2.103803721,2242,51654,9,2.95,0.02,55,3.41,0.09,2.079181246,2.237851063,5.313,11.06,11.06,"Noun","NN",2,345,2,4.15,0.542,3.45,0.425,0,0,1.600532268,4272,3,"{regul--ate}>ion>","regulation",10,0,2.5,6.965,0,46375,5152.778,7710,"r%E.gj@.l""e.Sn=",9,4,4,4,0,2.75,7.378,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.93333333333333,0.595193508,0.591512221,0.929465936,0.641963335,0.611425671030916,NA
"rehearsal","rehearsal",1.6901765629539,0.497609137315079,0.714862653816345,2.66549047209145,3.636,39,33,6,43.2000007629395,0.232600003480911,2,90,NA,2,1,1,1,2,1,1,1,0,0,0,9,7.015,2.803457116,8923,9800,45,3.61,0.06,161,3.87,0.1,2.546542663,2.243148841,NA,7.79,7.79,"Noun","NN|JJ",3.2,NA,1,6.1,0.667,4.84,0.47,0,0,1.29001644,25,2,"{rehearse}>al>","rehearsal",9,0,3.3,6.986,0,32624,4078,4830,"rI.h""3`s.l=",6,3,3,3,2,2.8,6.719,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.46428571428571,0.788962892,0.584005425,0.780584006,0.293517615,0.37813137958695,NA
"reign","reign",4.39432261197194,0.564465519311408,3.28797019412158,5.5006750298223,6.705,16,7,9,48.2000007629395,0.586399972438812,6,168,NA,0,0,0,1,3,4,5,5,10,13,14,9,7.947,2.204119983,4941,83930,51,3.67,0.09,92,3.63,0.13,2.130333768,2.086440103,NA,9.42,9.592677083,"Noun","NN|VB",2.37,382,3,5.4,0.806,4.17,0.567,0,0,1.319144714,4259,1,"{reign}","reign",5,2,1.8,7.339,1,11100,2775,3043,"r""en",3,1,1,1,51,1,8.872,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,5.061,3.92857142857143,1,1,0.957474621,0.016112577,0.191988007193369,0.444299633187649
"reindeer","reindeer",0.335769551084243,0.551007115266381,-0.744204394837864,1.41574349700635,2.838,34,28,6,48.0999984741211,0.71560001373291,6,141,NA,3,4,4,7,7,9,10,10,8,9,5,0,6.031,2.238046103,3049,4886,165,4.17,0.06,57,3.42,0.06,1.939519253,2.155534908,5.212,3.58,3.917745455,"Noun","NN",4.7,NA,1,6.62,0.592,3.59,0.336,0,0,1.099609726,0,2,"{rein}{deer}","reindeer",8,0,2.9,6.698,0,46679,6668.429,5904,"r""en.d%Ir",6,2,2,2,0,3.05,7.269,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.69230769230769,0.973150812,0.881500299,0.773813829,0.080653502,NA,1
"reinforce","reinforce",2.25148986413124,0.474297973831925,1.32186583542067,3.18111389284181,4.09,29,21,8,45.2999992370605,0.842000007629395,3,67,NA,NA,NA,NA,0,0,0,0,0,1,2,3,11,7.356,1.69019608,1161,11538,4,2.65,0.01,13,2.81,0.03,1.633468456,2.138835669,NA,10.2,10.2,"Verb","VB",2.32,NA,1,5.53,0.604,3.96,0.583,0,0,1.976692547,42,3,"<re<<in<{force}","reinforce",9,0,3.3,6.848,0,34096,4262,4293,"r%i.In.f""Ors",8,3,3,3,0,3.6,6.336,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.67857142857143,0.989367398,0.542444649,0.916348577,0.710850535,0.402407936186069,NA
"reinforced","reinforced",1.24245472146388,0.499729934199552,0.262984050432758,2.221925392495,3.329,26,18,8,47.2999992370605,0.641300022602081,5,133,NA,NA,NA,0,1,1,1,1,1,2,3,7,20,7.321,1.763427994,1482,25006,15,3.15,0.04,48,3.35,0.09,1.716003344,NA,NA,NA,NA,"Verb","VB",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.029734889,2734,4,"<re<<in<{force}>ed>","reinforced",10,1,3.3,6.65,1,42180,4686.667,5116,"r%i.In.f""Orst",9,3,3,3,0,3.65,5.953,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.125,0.989367398,0.542444649,0.916348577,0.824955979,0.519430190978295,NA
"reinforcement","reinforcement",1.45217985409371,0.539992723168633,0.393794116683189,2.51056559150423,3.467,28,15,13,46.9000015258789,0.726599991321564,4,108,NA,NA,NA,NA,NA,0,0,1,1,1,2,4,21,6.836,1.653212514,765,8248,4,2.65,0.01,4,2.36,0.01,1.505149978,2.255917004,NA,10.35,NA,"Noun","NN",2.86,NA,NA,5,0.729,4.3,0.702,1,0,1.512366613,8,4,"<re<<in<{force}>ment>","reinforcement",13,0,4.3,6.784,0,51947,4328.917,4594,"r%i.In.f""Ors.m@nt",12,4,4,4,0,4.4,5.758,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.88461538461538,0.992025549,0.653275211,0.936285779,0.724939947,0.114665741265541,NA
"reject","reject",-0.781511577818001,0.529129850383482,-1.81860608456963,0.255582928933624,2.421,52,46,6,47.7000007629395,0.883899986743927,5,112,NA,NA,NA,0,0,1,1,2,3,5,5,5,18,8.919,2.336459734,5217,20573,14,3.13,0.03,37,3.24,0.07,2.260071388,2.330537171,5.485,9.53,8.960572828,"Verb","VB",2.4,NA,4,2.95,0.06,4.78,0.647,0,0,1.927224325,1379,2,"{re--ject}","reject",6,1,1.85,7.827,1,12864,2572.8,3187,"rI.dZ""Ekt",6,2,2,2,1,2.35,7.165,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.693,1.6551724137931,0.992478267,0.683586732,0.600950638,0.667063351,-0.00170836373590928,0.952430303489857
"rejected","rejected",0.815635659925944,0.443922446468666,-0.0544523351526414,1.68572365500453,3.078,52,42,10,49.9000015258789,0.808399975299835,9,198,NA,0,1,0,2,3,4,4,6,8,8,10,26,9.086,2.5289167,8017,90838,34,3.49,0.07,101,3.67,0.17,2.442479769,2.428623793,5.765,NA,NA,"Verb","VB",2.89,NA,NA,2.4,0.102,4.7,0.48,0,0,2.039016416,6735,3,"{re--ject}>ed>","rejected",8,1,1.95,7.017,1,29495,4213.571,5374,"rI.dZ""Ekt.@d",8,3,3,3,1,2.4,7.014,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4.762,2.23076923076923,0.810057511,0.787816102,0.72894568,0.778318093,0.0464496988772332,NA
"rejecting","rejecting",-0.311628108400692,0.582888152812247,-1.4540888879127,0.830832671111312,2.575,39,34,5,42.7999992370605,0.72979998588562,1,42,NA,NA,NA,0,0,0,0,0,0,0,0,1,7,7.404,1.812913357,1307,10177,1,2.25,0.005,24,3.06,0.05,1.748188027,NA,NA,NA,NA,"Verb","VB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.993993616,173,3,"{re--ject}>ing>","rejecting",9,1,2.35,6.746,0,45474,5684.25,7601,"rI.dZ""Ekt.IN",8,3,3,3,1,2.65,6.623,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.16666666666667,0.810057511,0.798506692,0.72894568,0.78208763,-0.0823143551054374,NA
"rejection","rejection",1.61285732964752,0.461912901054212,0.707508043581264,2.51820661571378,3.579,38,27,11,46.0999984741211,0.766200006008148,4,86,NA,0,0,0,0,1,1,1,2,2,2,2,14,8.128,2.227886705,2826,18358,5,2.73,0.01,37,3.24,0.07,2.100370545,2.575829304,NA,8.7,8.7,"Noun","NN",2.25,NA,1,2.6,0.08,5.05,0.704,0,0,1.929378944,1872,3,"{re--ject}>ion>","rejection",9,2,1.95,7.528,1,34613,4326.625,5590,"rI.dZ""Ek.Sn=",7,3,3,3,2,2.5,7.358,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,4.248,2.44,0.72985377,0.798987885,0.600131411,0.616634828,0.06837437987405,NA
"relate","relate",0.115490932271719,0.567720666735935,-0.997241574530713,1.22822343907415,2.741,43,39,4,52.0999984741211,0.907500028610229,16,300,NA,NA,0,1,4,8,9,10,13,16,19,26,35,8.916,2.385606274,4224,28112,34,3.49,0.06,61,3.45,0.1,2.31386722,2.172080069,5.471,10.33,9.406910101,"Verb","VB",2,NA,2,6.05,0.653,3.64,0.5,0,0,1.981620836,1982,1,"{relate}","relate",6,1,1.8,7.111,1,32988,6597.6,5479,"rI.l""et",5,2,2,2,0,1.9,7.149,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,1.8,0.989774454,0.645724615,0.872830438,0.645942099,0.185329430840992,0.909100691505607
"related","related",0.508295042630858,0.426484091938175,-0.327613777567965,1.34420386282968,2.919,44,30,14,59.0999984741211,0.957899987697601,81,1462,0,3,8,10,29,37,47,52,60,81,93,114,213,11.254,2.808885867,18656,449611,131,4.07,0.22,298,4.14,0.36,2.717670503,2.435363235,NA,NA,9.406910101,"Verb","VB|JJ",2.56,NA,4,NA,0.677,NA,0.365,0,0,2.112399616,8375,2,"{relate}>ed>","related",7,4,1.7,6.793,3,41072,6845.333,6859,"rI.l""e4.@d",7,3,3,3,1,1.9,6.44,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5.617,1.95833333333333,0.751949587,0.524796633,0.719161582,0.66111287,0.0776437069171077,NA
"relating","relating",1.65803242597503,0.577104292411254,0.526908012848972,2.78915683910109,3.612,27,22,5,48.7999992370605,0.878099977970123,7,147,NA,0,0,0,0,0,0,1,2,4,6,10,27,9.018,1.770852012,1372,61275,12,3.06,0.03,37,3.24,0.08,1.748188027,NA,NA,NA,NA,"Verb","VB|NN|JJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.959018447,4702,2,"{relate}>ing>","relating",8,2,1.9,7.515,1,57051,8150.143,9178,"rI.l""e4.IN",7,3,3,3,0,2,7.25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.28,0.751949587,0.535487223,0.719161582,0.664882407,0.0447492641191574,NA
"relation","relation",1.21346232876489,0.486042009395196,0.260819990350306,2.16610466717947,3.311,41,33,8,52.7999992370605,0.903299987316132,18,356,NA,0,1,2,4,5,9,10,15,18,20,27,51,8.995,2.324282455,5495,78651,26,3.38,0.06,73,3.53,0.12,2.220108088,2.442564255,5.936,8.11,7.80275,"Noun","NN",2.11,451,6,5.84,0.857,4.36,0.604,0,0,1.954762265,6243,2,"{relate}>ion>","relation",8,0,1.9,7.593,0,46190,6598.571,6625,"rI.l""e.Sn=",6,3,3,3,0,2.35,7.058,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,2.52173913043478,0.728051228,0.535968416,0.78138461,0.499429605,-0.0123567947726607,NA
"relationship","relationship",-0.311315140493415,0.562021324947687,-1.41287693739088,0.790246656404051,2.575,39,34,5,57.5,0.928200006484985,56,1037,NA,1,3,4,12,21,25,31,36,54,65,78,163,10.419,3.538196578,68258,243893,66,3.78,0.11,196,3.95,0.21,3.272073788,2.181716874,NA,9.11,9.11,"Noun","NN",2.8,NA,1,7.83,0.867,5,0.566,0,0,1.942229784,8181,3,"{relate}>ion>>ship>","relationship",12,0,4.5,6.845,0,56393,5126.636,7142,"rI.l""e.Sn=.S%Ip",9,4,4,4,0,5.15,6.156,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,3.03571428571429,0.796038421,0.651976312,0.596780694,0.607101509,0.749036076337787,NA
